3539.5872 ThII
3539.8401 ThI
3541.6160 ThII
3542.4978 ThI
3543.1475 ArII
3544.0178 ThI
3545.2852 ThII
3545.5957 ArII
3545.8450 ArII
3547.3376 ThI
3547.9175 Th
3548.5144 ArII
3549.5959 ThI
3550.7185 ThI
3551.4019 ThI
3553.1104 ThII
3554.3059 AI
3555.0134 ThI
3555.7046 ThI
3556.3145 ThII
3556.9041 ArII
3557.4646 ThII
3559.5081 ArII
3561.0305 ArII
3561.7810 ThI
3562.1931 ArII
3565.0298 ArII
3565.6042 ThI
3567.0471 ThII
3567.2639 ThI
3567.6565 ArI
3569.6204 ThII
3569.8203 ThI
3570.3577 ThI
3570.5239 ThI
3571.5730 ThII
3572.3923 ThII
3573.2195 ThII
3575.1262 ThI
3575.3018 ThI
3576.6155 ArII
3577.5994 ThI
3578.9497 ThI
3579.4575 Th
3580.2314 ThII
3581.6084 ArII
3581.7578 ThI
3582.0090 ThII
3582.3545 ArII
3583.1023 ThI
3584.1755 ThI
3585.0508 ThII
3585.7703 ThII
3588.4407 ArII
3589.1538 ThII
3589.3604 ThII
3589.7495 ThI
3589.9941 ThI
3590.5249 Th
3590.9253 ThI
3591.4524 ThI
3592.7793 ThI
3594.1111 ThII
3594.7217 Th
3594.9856 ThI
3595.6177 ThI
3597.4956 Th
3598.1199 ThI
3598.5247 ThI
3599.7241 ThI
3600.4324 ThI
3601.0344 ThII
3601.5093 ArII
3601.7715 ThI
3603.2041 ThII
3604.0657 ThI
3604.6819 Th
3605.1936 ThI
3605.8792 ArII
3606.0908 ThI
3606.2480 Th
3606.5217 ArI
3607.3933 ThII
3608.3770 Th
3609.2251 ThII
3609.4453 ThII
3610.3972 ThII
3611.1604 ThI
3612.4275 ThI
3612.8667 ThI
3613.7795 ThII
3614.0098 ThII
3614.2134 Th
3614.3535 ThI
3615.1328 ThII
3615.8503 ThI
3616.1777 ThI
3617.1172 ThII
3617.6716 ThI
3618.3633 ThI
3619.2119 ThI
3620.8386 ThI
3621.1187 ThII
3622.1375 ArII
3622.3357 Th
3622.7954 ThI
3623.7725 ThI
3624.4719 ThI
3624.8953 ThII
3625.0293 ThI
3625.1497 ThI
3625.6279 ThII
3625.8933 ThI
3626.9390 ThI
3629.8503 Th
3632.8303 ThI
3634.5823 ThI
3634.8125 ArII
3635.2419 ThII
3635.4194 ThII
3635.9434 Th
3636.1729 ThII
3636.5667 ThII
3636.8345 Th
3637.0310 ArII
3637.5557 ThII
3638.3191 ThI
3638.6443 ThI
3639.4470 ThII
3639.8330 ArII
3641.9646 ThI
3642.2490 ThI
3642.5730 ThI
3643.5122 ThI
3643.8250 ThI
3644.4075 Th
3644.7139 ThII
3645.3638 ThI
3645.7065 ThI
3646.2676 Th
3647.6455 ThII
3648.1741 ThII
3648.4211 ThII
3649.2495 ThII
3649.7349 ThI
3650.8896 ArII
3651.5715 ThII
3652.1682 ThII
3652.5371 ThII
3654.4619 ThI
3655.1255 ThI
3655.2783 ArII
3656.0498 ArII
3656.2007 ThII
3656.6938 ThI
3657.0554 ThI
3657.6426 ThI
3658.0637 ThII
3658.2275 ThII
3658.8086 ThI
3659.6294 ThI
3660.4370 ArII
3661.6213 ThI
3661.9834 ThI
3662.2854 ThI
3662.7505 ThI
3663.2024 ThI
3663.5444 ThI
3663.7024 ThII
3665.1812 ThII
3665.4407 Th
3666.9812 ThI
3667.6218 ThI
3668.1399 Th
3668.3901 Th
3669.6023 ArII
3669.9685 ThI
3670.6370 Th
3671.0049 ArII
3671.5398 ThI
3672.3003 ThI
3672.5217 ThI
3673.2644 ArII
3673.7935 ThII
3674.0146 ThI
3674.8911 ThI
3675.1372 ThI
3675.5674 ThII
3675.7893 ThI
3675.9592 ThI
3676.1423 Th
3676.6897 ThII
3677.9138 ThII
3678.0483 ThII
3678.2700 ArII
3678.4805 ThI
3679.1343 Th
3679.5444 ThI
3679.7104 ThII
3680.0608 ArII
3680.4478 ThI
3680.6052 ThI
3681.8835 ThII
3682.1792 ThI
3682.4863 ThI
3683.4932 ThI
3684.9329 ThI
3685.5869 ThI
3686.9812 ThII
3687.1943 ThI
3687.4937 Th
3687.6699 ThII
3687.9841 ThI
3688.7605 ThII
3690.1157 Th
3690.6238 ThI
3691.4116 ThI
3691.6140 ThI
3691.8760 ThI
3692.0764 ThII
3692.5664 ThI
3693.2473 ThI
3693.5237 Th
3693.9946 ThI
3694.1785 Th
3694.3650 ThI
3694.7854 ThII
3695.2888 ThI
3695.9736 ThII
3696.6467 ThII
3697.0308 ThII
3697.7437 ThI
3698.1062 ThI
3698.7544 Th
3699.1812 Th
3699.8809 ThI
3700.3118 ThII
3700.7654 ThII
3700.9873 ThI
3702.8638 ThII
3703.2300 ThI
3703.7744 ThI
3704.3374 Th
3704.7102 Th
3704.8616 ThI
3706.0237 Th
3706.7671 ThI
3707.0037 Th
3707.4282 ThII
3708.7529 ThII
3709.8621 ThI
3711.3042 ThII
3711.6228 ThI
3711.8333 ThI
3712.5591 ThI
3714.0706 Th
3714.3254 Th
3715.5605 Th
3715.8616 ThI
3716.5835 Th
3717.1714 ArII
3717.8293 ThII
3718.2065 ArII
3719.4348 ThI
3719.8362 ThI
3719.9773 ThII
3720.3074 ThII
3720.4265 ArII
3721.2151 ThI
3721.8254 ThII
3722.1155 ThII
3723.2898 ThII
3723.6560 ThII
3723.9199 ThI
3724.5166 ArII
3725.3933 Th
3726.7246 ThII
3727.6121 ThI
3727.9026 ThI
3729.3086 ArII
3729.8362 Th
3729.9458 ThI
3730.3684 ThI
3730.7485 ThII
3732.9854 ThI
3733.6724 ThI
3734.5977 ThII
3735.5110 ThII
3736.9026 Th
3737.5125 ThI
3737.8889 ArII
3738.8440 ThII
3740.8550 ThII
3741.1831 ThII
3742.2773 Th
3742.9233 ThI
3743.5083 Th
3743.8958 Th
3744.7368 ThII
3744.9109 ThI
3745.1763 ThI
3745.6592 Th
3745.9707 ThI
3746.9133 ArII
3747.5391 ThII
3748.2837 ThII
3749.0842 ThI
3749.6184 ThI
3750.4939 Th
3750.6602 ThII
3751.0220 ThI
3752.5688 ThII
3753.2422 ThI
3753.5176 ArII
3754.0308 ThI
3754.2883 Th
3754.5930 ThII
3755.2122 ThI
3755.9868 Th
3756.2942 ThI
3757.6941 ThI
3758.4670 ThI
3758.7063 ThI
3759.4341 ThI
3760.2725 ThII
3761.1018 ThII
3761.3164 Th
3761.7043 ThI
3762.4165 ThII
3763.5054 ArII
3765.2700 ArII
3766.1187 ArII
3766.4473 ThI
3767.0818 Th
3767.9006 Th
3768.4358 ThII
3769.5854 Th
3770.0559 ThI
3770.3687 ArI
3770.5200 ArII
3771.3708 ThI
3771.6150 ThI
3772.2368 ThII
3772.6499 ThI
3773.0520 Th
3773.7573 ThII
3774.2036 ThII
3774.7332 Th
3775.4233 ThI
3775.9028 ThII
3776.2710 ThI
3776.6238 ThI
3777.4167 ThI
3777.7473 ThI
3779.5625 Th
3780.8398 ArII
3780.9663 ThI
3781.3188 ThI
3783.0127 ThII
3783.2964 ThII
3783.4937 ThI
3784.5750 Th
3784.7942 ThI
3785.2805 Th
3785.6001 ThII
3786.3823 ArII
3786.8831 Th
3789.1680 Th
3790.3560 Th
3790.7949 Th
3792.3740 Th
3792.7300 Th
3794.1509 Th
3794.3181 Th
3795.3799 ---
3798.1030 Th
3799.3821 ArII
3800.1980 Th
3801.4431 Th
3803.0750 ThI
3803.9839 Th
3805.3140 Th
3805.8201 Th
3807.8740 Th
3808.1289 Th
3808.5747 ArII
3809.4561 ArII
3809.8350 Th
3813.0679 ThII
3816.1665 Th
3817.4768 Th
3818.6855 ThI
3820.7925 ThI
3821.4309 ThII
3822.1484 ThII
3822.8618 Th
3823.0676 ThI
3823.4578 ThI
3823.5852 ThII
3824.5532 Th
3825.1331 ThI
3825.6729 ArII
3826.3689 ThI
3826.8071 ArII
3828.3845 ThI
3830.0605 ThI
3830.5100 ThII
3830.7737 ThI
3831.6399 ThI
3832.3035 Th
3833.0859 Th
3834.6787 ArI
3835.7112 ThI
3836.5852 ThI
3837.8752 ThI
3838.2922 Th
3839.6953 ThI
3840.3809 Th
3840.8003 ThI
3841.5188 ArII
3841.9602 ThII
3842.5503 Th
3842.8967 ThI
3843.5088 Th
3844.7312 ArII
3845.4055 ArII
3846.2490 ThII
3846.6267 ThI
3846.8877 ThI
3847.6199 ThI
3849.1831 Th
3849.9114 ThI
3850.1340 ThII
3850.5813 ArII
3851.1582 ThI
3852.1353 ThI
3852.9590 ThII
3853.8276 ThI
3854.5107 ThII
3856.3545 ThI
3857.5088 ThII
3858.9038 Th
3859.8396 ThII
3861.3523 ThI
3862.0522 Th
3862.4219 ThI
3863.4060 ThII
3866.9092 ThI
3867.5786 ThII
3868.2546 ThI
3868.5283 ArII
3869.6633 ThI
3871.4563 ThII
3871.6174 Th
3872.1372 ArII
3873.1479 ThI
3873.4741 ThI
3873.8225 ThI
3874.2439 ThI
3874.8618 ThI
3875.3730 ThI
3875.6462 ThI
3878.6621 ThI
3879.2688 ThI
3879.4453 ThI
3879.6440 ThI
3880.1948 ThI
3880.3333 ArII
3881.4980 ThII
3882.1431 ThII
3883.7683 ThI
3884.5244 ThII
3884.8225 Th
3885.4038 Th
3885.7681 ThII
3886.0049 Th
3886.2563 ThI
3886.9160 ThI
3889.9060 ThI
3891.2046 ThI
3891.4016 ArII
3891.7261 ThI
3891.9792 ArII
3893.6519 ThI
3894.6599 ArI
3895.4192 ThI
3898.4375 ThI
3898.7966 Th
3899.0310 Th
3900.5767 ThI
3900.8784 ThII
3901.1521 ThII
3901.6621 ThI
3902.1709 Th
3903.1023 ThI
3903.4812 ThI
3904.0828 ThII
3905.1865 ThII
3907.1604 ThI
3907.5432 ThI
3908.7490 ThI
3908.9797 ThI
3909.1389 ThI
3910.5210 ThI
3910.7734 ThI
3911.5759 ArII
3911.9092 ThI
3912.2810 ThII
3913.6450 ThI
3914.1624 Th
3914.7676 ArII
3915.2954 ThI
3915.8489 ThI
3916.4175 ThI
3917.2693 ThI
3918.0701 Th
3918.5115 Th
3919.0234 ThI
3919.4602 Th
3922.2190 ThII
3923.7996 ThI
3924.4033 Th
3925.0935 ThI
3925.7188 ArII
3926.0457 ArII
3926.8630 ThI
3927.1763 ThII
3927.8062 ThI
3928.6233 ArII
3929.2903 ThI
3929.6692 ThII
3930.3303 Th
3931.2566 ThII
3931.9941 Th
3932.2263 ThII
3932.5466 ArII
3932.9114 ThI
3933.2375 ThI
3933.6611 Th
3934.2742 Th
3935.2036 Th
3935.9387 ThII
3936.3533 Th
3937.0405 ThII
3937.9236 ThII
3938.1523 ThI
3938.4226 ThII
3939.1592 Th
3939.3188 ThI
3940.3687 ThII
3940.8386 ThI
3942.0732 ThI
3942.3579 Th
3944.2534 ThI
3945.1353 Th
3945.5071 ThII
3945.8201 ThII
3946.3921 ThI
3947.1365 Th
3947.3308 ThI
3947.5046 ArI
3948.0305 ThI
3948.9790 ArI
3950.3950 ThI
3950.8049 ThI
3951.1084 ThII
3951.5149 ThII
3952.2356 Th
3952.7607 ThI
3953.4448 Th
3954.7268 Th
3955.1699 ThI
3955.8904 ThI
3956.6909 ThII
3958.2373 Th
3959.3000 ThI
3960.8796 Th
3961.5208 Th
3962.4197 ThI
3963.2200 ThII
3963.4688 ThII
3964.0303 ThI
3964.7256 Th
3966.9646 Th
3967.3921 ThI
3968.4673 Th
3969.0027 ThII
3969.6641 ThI
3972.1545 Th
3972.6394 ThI
3973.1960 ThI
3974.4766 ArII
3974.7590 ArII
3975.2217 ThII
3975.4673 ThI
3976.4148 ThII
3979.0432 ThII
3979.3560 ArII
3980.0896 Th
3980.7549 ThII
3981.1064 ThII
3981.8281 ThI
3982.1021 ThII
3982.8955 ThI
3984.0955 ThI
3984.3757 ThII
3984.8794 ThI
3986.0740 Th
3987.2061 ThI
3987.7063 ThII
3988.0273 Th
3988.5996 ThII
3988.8457 ThII
3990.4922 ThI
3991.7310 ThI
3992.0535 ArII
3992.2727 ThII
3993.2988 Th
3994.5493 ThII
3994.7917 ArII
3996.0618 ThII
3996.6687 ThI
3997.4688 ThII
3997.8655 ThII
3998.4038 Th
3998.7334 ThI
3998.9526 ThI
4000.2810 ThI
4001.0581 ThI
4001.8936 ThI
4003.1057 ThII
4003.3086 ThII
4003.5740 ThI
4005.0928 ThI
4005.3628 ArII
4005.9614 ThI
4006.3806 ThII
4007.0188 ThII
4008.2102 ThI
4009.0112 ThI
4011.5916 ThI
4011.7397 ThI
4012.4951 ThI
4013.8567 ArII
4014.5144 ThII
4014.7163 ThI
4017.0627 ThI
4018.0991 ThI
4019.1289 ThII
4020.3540 ThI
4021.1499 ThI
4021.7505 ThI
4022.0674 ThI
4023.3379 ThI
4024.8025 ThI
4025.6555 ThII
4027.0090 ThI
4028.6992 ThII
4029.8257 ThI
4030.2925 Th
4030.8423 ThI
4031.3582 Th
4032.4531 ThI
4032.5952 ThI
4034.2461 ThII
4034.9219 ThII
4035.4600 ArII
4036.0479 ThI
4036.5652 ThII
4037.5613 ThI
4038.2288 ThI
4038.8042 ArII
4039.8647 ThI
4040.3931 ThII
4041.2036 ThII
4042.8938 ArII
4043.1301 ThII
4043.3948 ThI
4044.4180 ArI
4044.9270 ThI
4045.2268 ThI
4045.9653 ArI
4047.4814 ArII
4048.0317 ThII
4048.2876 ThI
4048.4324 ThI
4049.5361 ThI
4049.9446 ThI
4050.8872 Th
4051.1089 Th
4051.4990 ThI
4052.9209 ArII
4053.5276 ThI
4054.3018 ThI
4054.5259 ArI
4057.3313 ThII
4057.9412 ThI
4059.2529 ThI
4060.0615 ThI
4061.6255 ThI
4063.4070 ThI
4063.6919 ThII
4064.3315 ThI
4066.8220 ThI
4067.4507 ThI
4067.8760 ThII
4068.4702 ThI
4069.2014 ThII
4069.4612 ThI
4069.7607 ThII
4070.2383 ThI
4070.7834 ArII
4071.7512 ThI
4072.0046 ArII
4072.3850 ArII
4072.6284 Th
4073.8562 ThI
4074.6421 ThII
4075.5029 ThI
4075.9070 ThI
4076.6284 ArII
4076.9431 ArII
4078.3015 ThI
4078.8750 Th
4079.5737 ArII
4080.3579 ThI
4080.7058 ThI
4081.3679 ThI
4081.5913 ThI
4082.0818 Th
4082.3872 ArII
4083.4688 ThI
4084.6191 Th
4085.0420 ThII
4085.2563 ThI
4085.4341 ThI
4086.5205 ThII
4087.2849 ThI
4088.7263 ThI
4089.1379 ThI
4091.3477 ThI
4091.7368 ThI
4093.3921 ThII
4093.6714 ThI
4094.7471 ThII
4096.0757 ThI
4097.7476 ThI
4098.7314 ThI
4098.9326 ThII
4100.3413 ThI
4102.6177 ThI
4102.8198 ThI
4103.2627 ThII
4103.9121 ArII
4104.3823 ThII
4104.8384 Th
4105.3301 ThII
4105.9150 ThII
4107.0508 Th
4107.8613 ThI
4108.4199 ThII
4109.3232 ThI
4110.8262 ThI
4112.7544 ThI
4113.5576 ThII
4115.7588 ThI
4116.3755 ArII
4116.7139 ThII
4118.4893 ThI
4124.0405 ThI
4127.4121 Th
4128.0498 ThI
4128.6401 ArII
4129.5117 Th
4130.3247 Th
4131.0020 ThI
4131.4263 ThII
4131.7236 ArII
4132.7534 ThII
4134.0679 ThI
4134.3237 ThI
4135.4800 ThI
4138.0405 ThI
4140.2349 ThII
4140.3857 ThII
4142.4741 ThII
4142.7012 ThII
4143.6489 ThI
4147.5396 ThI
4148.1816 ThII
4151.1455 ThI
4154.7207 ThI
4156.0859 ArII
4156.2383 ThII
4156.5166 ThII
4157.2803 Th
4158.5903 ArI
4159.1538 ThI
4159.6597 ThII
4161.7388 ThI
4162.5088 ThI
4163.6470 ThII
4163.9478 ThI
4164.1797 ArI
4164.9736 ThI
4165.7661 ThI
4168.6343 ThII
4169.0850 ThI
4170.5332 ThI
4170.7856 ThII
4171.3408 Th
4172.6255 Th
4174.4395 Th
4178.0596 ThII
4178.3657 ArII
4178.8481 ThI
4179.9600 ThII
4180.3271 ThI
4180.7212 ThI
4181.8838 ArI
4182.9341 ThI
4183.5645 ThII
4184.1377 ThI
4184.6045 Th
4185.1445 ThI
4185.4692 Th
4187.1411 ThI
4190.7129 ArI
4191.0293 ArI
4191.8267 ThII
4192.3618 ThI
4193.0166 ThI
4194.0825 ThII
4194.9360 ThI
4195.8325 ThII
4198.3169 ArI
4199.8892 ArII
4200.6743 ArI
4201.9717 ArII
4203.5762 ThI
4204.0415 ThI
4208.4106 ThI
4208.8906 ThII
4209.9727 ThI
4210.4556 ThI
4210.9233 ThI
4213.0674 ThI
4213.3779 Th
4214.8286 ThI
4215.6274 ThI
4216.0698 ThI
4216.3721 ThI
4217.4307 ArII
4218.6650 ArII
4220.0649 ThI
4220.7324 ThI
4222.6372 ArII
4223.4404 ThI
4224.2412 ThII
4226.2993 ThI
4226.7266 ThII
4226.9878 ArII
4227.3872 ThI
4228.1582 ArII
4229.1475 ThI
4229.4546 ThII
4229.8643 ThI
4230.4268 ThI
4230.8242 ThI
4233.2871 ThII
4235.4634 ThI
4237.2197 ArII
4239.7871 Th
4240.5947 ThII
4241.0947 ThI
4241.9727 Th
4242.7197 ThII
4243.0195 Th
4243.2612 ThI
4243.9243 ThII
4247.5986 ThII
4247.9888 ThII
4248.3906 ThI
4248.7402 Th
4249.4761 ThI
4249.6792 ThII
4250.3145 ThI
4250.7749 ThI
4251.1846 ArI
4253.5386 ThI
4253.8672 ThII
4255.2373 Th
4255.7974 ThI
4256.2539 ThI
4257.4961 ThI
4257.8984 Th
4258.5205 ThI
4258.9956 Th
4259.3618 ArI
4260.3330 ThI
4260.9844 ThI
4261.2754 ThII
4261.4922 ThI
4261.9663 Th
4262.6123 Th
4263.3560 ThII
4264.1064 ThII
4264.3398 ThI
4266.2866 ArI
4266.5273 ArII
4267.5190 ThII
4269.0640 ThI
4269.9424 ThI
4270.3291 ThII
4270.7349 ThI
4271.4395 Th
4272.1689 ArI
4272.8745 ThI
4273.3574 ThII
4274.0244 ThII
4275.1597 ArII
4276.8071 ThII
4277.3140 ThII
4277.5283 ArII
4278.3232 ThI
4279.0625 ThI
4280.5679 ThI
4281.0679 ThII
4281.4146 ThII
4282.0415 ThII
4283.5186 ThII
4284.9751 ThII
4285.1821 ThII
4286.2285 ThI
4287.0806 ThI
4288.4692 ThI
4288.6689 ThI
4289.3633 Th
4289.6553 ThI
4290.3936 ThI
4291.8096 ThI
4292.3057 ThI
4293.7700 Th
4294.7192 ThI
4295.5850 ThI
4295.8154 ThI
4297.3066 ThI
4297.9390 ThI
4298.1226 ThI
4298.9858 Th
4299.6353 ThI
4299.8394 ThI
4300.1006 ArI
4300.6494 ArII
4302.5259 Th
4303.3867 Th
4303.9893 ThI
4304.4180 Th
4304.9565 ThI
4306.3667 ThI
4307.1763 ThI
4307.7407 Th
4308.1221 ThI
4308.6001 ThI
4309.2393 ArII
4311.7993 ThI
4312.9976 ThI
4313.3086 ThII
4313.6025 ThI
4314.3193 ThI
4315.2544 ThI
4315.9482 ThII
4316.1094 ThI
4316.3726 ThI
4317.8398 ThI
4318.4155 ThII
4318.6489 Th
4319.0972 ThII
4320.1265 ThII
4325.2739 ThI
4325.8599 ThI
4327.7144 ThI
4328.6880 ThII
4328.9155 ThI
4330.4121 ThI
4330.8438 ThI
4331.1997 ArII
4332.0298 ArII
4332.3394 ThI
4333.5610 ArI
4333.9370 ThII
4335.3379 ArI
4337.0708 ArII
4337.2773 ThI
4338.1079 ThI
4339.8716 ThI
4340.8955 ThI
4342.4443 ThI
4343.3818 ThI
4343.6035 ThII
4343.9517 ThII
4344.3267 ThII
4344.6094 Th
4345.1680 ArI
4346.4365 ThI
4347.6387 ThI
4348.0640 ArII
4348.5981 ThI
4349.0723 ThI
4350.2715 ThI
4351.2720 ThI
4352.2051 ArII
4352.6123 ThI
4352.8203 ThII
4353.4487 ThI
4354.4824 ThI
4355.3203 ThII
4355.5259 Th
4356.0444 ThI
4357.6133 ThII
4358.3198 ThI
4359.3721 ThI
4360.1670 ThI
4360.7178 ThI
4361.3071 ThII
4362.0664 ArII
4362.4722 ThI
4363.7944 ArI
4364.0400 ThI
4365.9302 ThI
4366.9658 Th
4367.2861 ThI
4367.4180 ThI
4367.8315 ArII
4369.8755 ThI
4370.7534 ArII
4371.3291 ArII
4372.4902 ArII
4374.1240 ThI
4374.7852 ThII
4375.9541 ArII
4376.5308 Th
4378.1768 ThI
4379.6670 ArII
4380.2861 ThI
4381.4019 ThII
4381.8599 ThII
4382.8936 ThI
4384.6558 ThI
4385.0566 ArII
4385.7534 ThI
4388.1016 ThI
4388.9678 Th
4391.1104 ThII
4391.3892 ThI
4392.9741 ThI
4393.7588 ThI
4394.8945 ThII
4396.1392 ThI
4396.4785 ThII
4397.0098 ThI
4397.9150 ThII
4399.0938 ThII
4399.4058 ThI
4400.0967 ArII
4400.3862 ThII
4400.9863 ArII
4401.5811 ThI
4402.2451 ThI
4402.6001 ThI
4402.9272 ThI
4404.9023 ArII
4408.4824 ThI
4408.8828 ThI
4409.8989 ThI
4413.3745 ThII
4413.6323 ThI
